Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
44,44,5,5,39,39,10,train/00010_00039_00020.png
37,38,6,6,32,32,10,train/00010_00066_00021.png
37,36,6,6,32,31,5,train/00005_00003_00018.png
32,29,5,5,27,24,26,train/00026_00002_00004.png
40,38,6,5,35,33,31,train/04268.png
68,70,7,6,62,64,8,train/06017.png
62,58,5,6,57,53,25,train/00025_00027_00019.png
82,82,7,8,75,75,9,train/01321.png
43,44,5,5,38,39,7,train/00007_00022_00013.png
41,38,6,6,35,33,18,train/00018_00025_00007.png
82,77,7,7,75,71,11,train/00011_00000_00025.png
58,58,5,5,53,53,8,train/09701.png
46,44,5,5,41,39,12,train/00012_00023_00018.png
60,61,6,5,55,56,1,train/00001_00053_00009.png
51,48,5,5,46,43,23,train/06013.png
32,36,5,6,26,30,17,train/00017_00009_00004.png
44,45,5,6,39,40,12,train/00012_00001_00018.png
44,41,6,6,39,36,1,train/00001_00023_00021.png
130,136,12,11,119,125,10,train/00010_00053_00028.png
58,54,5,6,53,49,22,train/05337.png
39,40,5,5,33,35,9,train/00009_00012_00013.png
32,35,6,5,27,30,13,train/04073.png
32,32,6,6,27,27,4,train/00004_00012_00004.png
76,72,7,7,70,66,28,train/00028_00012_00025.png
31,29,6,5,26,24,8,train/00008_00027_00011.png
35,35,5,5,29,30,9,train/00009_00042_00005.png
46,46,6,6,41,41,1,train/11513.png
43,41,6,5,38,36,13,train/00013_00062_00014.png
29,32,5,6,24,27,37,train/04612.png
32,31,5,6,27,26,8,train/00008_00043_00010.png
165,147,15,12,151,135,13,train/01220.png
28,30,6,5,23,25,38,train/00038_00041_00004.png
125,113,11,10,114,104,13,train/10153.png
31,29,6,6,26,24,10,train/00010_00066_00009.png
64,69,5,7,59,63,10,train/11151.png
46,46,5,5,41,41,5,train/09990.png
34,36,5,5,29,31,34,train/06491.png
50,47,6,6,45,42,11,train/09017.png
70,61,6,6,64,55,25,train/00025_00036_00027.png
38,39,5,6,33,34,18,train/00018_00028_00005.png
33,35,6,6,28,29,4,train/00004_00017_00009.png
47,50,5,5,42,45,16,train/00016_00001_00009.png
71,64,7,5,65,58,9,train/00009_00033_00025.png
133,129,11,12,121,118,28,train/00028_00013_00027.png
71,64,6,5,65,59,31,train/00031_00019_00024.png
81,81,7,7,74,74,12,train/00012_00018_00024.png
32,33,5,6,27,28,5,train/00005_00031_00012.png
49,45,6,6,44,40,23,train/00023_00015_00009.png
41,40,5,5,36,35,10,train/08686.png
34,34,6,6,28,29,12,train/05529.png
72,67,7,6,66,61,13,train/00013_00015_00007.png
35,36,5,6,30,31,8,train/00008_00035_00010.png
59,54,6,5,54,49,9,train/00009_00026_00007.png
34,33,6,6,29,28,38,train/00038_00046_00012.png
56,52,5,6,51,47,11,train/09780.png
37,36,5,5,32,31,13,train/02417.png
37,38,6,6,32,33,12,train/05419.png
28,28,5,5,23,23,14,train/00014_00017_00003.png
37,37,5,5,32,32,5,train/08955.png
49,46,6,6,44,41,12,train/08537.png
146,137,13,12,134,126,24,train/03220.png
122,106,10,9,112,97,30,train/00030_00000_00026.png
27,28,6,5,22,23,17,train/07396.png
41,42,5,6,36,37,8,train/00008_00037_00018.png
34,36,6,5,29,31,17,train/00017_00009_00006.png
41,37,6,5,36,32,23,train/01104.png
33,30,6,6,28,25,24,train/00024_00006_00001.png
82,74,7,7,75,68,25,train/00025_00047_00012.png
50,44,6,6,45,39,2,train/00002_00030_00022.png
38,38,6,6,32,33,36,train/00036_00008_00014.png
36,36,6,5,31,31,5,train/00005_00034_00014.png
31,31,6,6,26,26,3,train/07600.png
40,38,5,5,34,33,9,train/00009_00018_00020.png
46,47,5,6,41,42,10,train/00010_00014_00020.png
140,119,13,11,128,109,24,train/00024_00007_00029.png
55,51,5,5,50,46,31,train/00031_00014_00015.png
42,37,6,5,36,31,28,train/00028_00015_00014.png
43,42,5,6,38,37,8,train/00008_00017_00018.png
31,33,5,5,26,28,32,train/00032_00005_00014.png
32,35,5,6,27,29,25,train/00025_00016_00005.png
50,47,6,5,44,41,11,train/12342.png
42,60,5,5,37,55,33,train/00033_00017_00019.png
36,39,5,6,31,34,38,train/05259.png
35,36,5,6,30,31,13,train/12391.png
84,75,8,6,76,69,18,train/00018_00020_00015.png
65,64,6,6,60,59,26,train/00026_00013_00027.png
37,37,6,6,32,32,5,train/00005_00052_00012.png
32,32,6,6,27,27,10,train/10571.png
31,31,6,6,26,26,5,train/00005_00031_00008.png
42,43,5,6,37,38,38,train/00038_00031_00009.png
42,45,6,5,37,39,17,train/00017_00029_00024.png
31,33,5,5,26,28,17,train/12457.png
33,32,5,6,28,27,5,train/06106.png
119,115,10,10,109,105,4,train/00004_00012_00029.png
31,30,6,5,26,25,1,train/00001_00025_00006.png
47,47,6,5,42,41,4,train/00004_00002_00017.png
44,45,5,6,39,40,10,train/00010_00026_00024.png
30,28,6,5,24,23,10,train/00010_00039_00001.png
79,80,7,8,72,73,5,train/00005_00017_00025.png
39,37,5,5,34,31,25,train/00025_00018_00010.png
38,36,5,5,33,31,13,train/00013_00051_00010.png
62,63,6,6,57,58,41,train/00041_00005_00028.png
34,36,5,6,29,31,6,train/00006_00009_00014.png
39,39,6,6,34,34,8,train/00008_00007_00012.png
45,41,6,5,40,35,25,train/00025_00004_00012.png
45,42,5,5,40,36,26,train/00026_00018_00017.png
59,59,5,6,54,54,2,train/00002_00027_00027.png
97,96,9,8,89,88,12,train/00012_00037_00024.png
38,35,5,5,33,30,31,train/00031_00004_00008.png
41,39,6,6,36,34,13,train/00013_00034_00016.png
57,56,6,6,52,51,13,train/06481.png
47,43,6,6,42,38,26,train/10986.png
76,64,7,6,70,59,30,train/00030_00000_00022.png
61,53,6,5,56,48,28,train/00028_00008_00004.png
59,55,6,6,53,49,18,train/00018_00031_00027.png
29,29,6,6,24,24,35,train/00035_00001_00000.png
75,72,7,7,68,65,25,train/00025_00012_00017.png
40,39,6,5,34,34,11,train/00011_00037_00012.png
30,30,6,5,25,25,17,train/10614.png
52,54,6,5,47,49,9,train/00009_00047_00024.png
35,30,5,5,30,25,21,train/11599.png
38,38,5,5,33,33,12,train/00012_00044_00010.png
50,45,5,5,45,40,30,train/00030_00013_00022.png
54,100,6,9,49,92,17,train/08419.png
42,43,6,6,37,38,13,train/00013_00046_00011.png
75,64,7,5,69,59,13,train/00013_00041_00028.png
52,53,5,5,47,48,12,train/00012_00005_00010.png
35,38,5,6,30,33,7,train/00007_00001_00019.png
43,42,6,5,38,37,10,train/00125.png
42,41,6,5,37,36,1,train/00001_00017_00012.png
40,42,5,6,35,37,8,train/00008_00018_00014.png
45,47,5,6,39,42,2,train/00002_00066_00027.png
29,30,5,6,24,25,3,train/00003_00013_00004.png
74,70,6,7,68,64,25,train/00025_00001_00007.png
99,103,8,9,91,94,39,train/00039_00000_00013.png
41,42,5,5,36,37,5,train/00005_00055_00021.png
123,111,11,9,113,102,26,train/00026_00011_00026.png
67,67,6,6,61,61,12,train/00012_00038_00023.png
71,70,7,6,64,64,7,train/00007_00033_00024.png
46,46,5,5,41,41,9,train/12196.png
67,66,6,6,61,60,18,train/06032.png
53,55,5,5,48,50,9,train/00009_00014_00020.png
48,46,5,6,43,41,13,train/00013_00028_00021.png
51,51,5,6,46,46,6,train/00006_00004_00022.png
58,61,5,6,53,56,16,train/05664.png
31,28,6,5,25,23,12,train/00012_00001_00003.png
39,38,6,5,33,32,3,train/00003_00005_00013.png
55,54,6,5,50,49,18,train/00018_00019_00014.png
70,63,6,5,64,58,13,train/00013_00012_00021.png
52,47,5,5,47,42,11,train/00430.png
45,45,6,5,40,40,9,train/00360.png
53,59,6,5,48,54,1,train/11839.png
33,33,5,6,28,28,12,train/06676.png
44,44,6,5,39,39,12,train/00012_00014_00015.png
32,31,6,5,27,26,32,train/00032_00006_00007.png
34,36,5,6,29,31,2,train/01471.png
72,76,6,6,65,70,35,train/00281.png
189,173,17,15,173,159,25,train/00025_00022_00028.png
53,48,6,5,48,43,13,train/00013_00029_00029.png
41,41,5,5,36,36,15,train/00015_00005_00020.png
37,37,6,6,31,32,16,train/03365.png
93,82,9,8,85,75,28,train/00028_00015_00027.png
33,33,6,6,28,28,41,train/00041_00004_00010.png
32,33,5,5,27,28,15,train/00015_00016_00011.png
35,32,6,5,30,27,10,train/00010_00066_00017.png
46,45,6,6,40,40,3,train/00003_00026_00022.png
34,31,6,6,28,26,27,train/00027_00005_00006.png
72,70,7,7,66,64,18,train/05844.png
33,34,5,6,28,29,31,train/05274.png
69,60,7,5,63,55,11,train/00011_00005_00016.png
33,30,5,5,28,25,24,train/00024_00000_00009.png
72,63,7,6,66,58,11,train/00365.png
27,29,5,5,22,24,17,train/00017_00011_00012.png
59,56,6,5,54,51,4,train/00105.png
28,31,5,6,23,26,3,train/00003_00022_00003.png
36,35,6,6,30,30,10,train/04277.png
60,61,5,5,55,55,11,train/00011_00033_00019.png
62,64,6,5,57,59,7,train/12553.png
158,160,13,13,145,146,12,train/00012_00052_00027.png
30,47,5,6,24,42,15,train/09354.png
41,41,5,5,36,36,8,train/00008_00035_00016.png
68,64,7,5,62,59,4,train/00004_00021_00024.png
33,30,6,5,28,25,25,train/00025_00032_00008.png
33,34,6,5,28,29,7,train/00007_00009_00009.png
41,41,6,5,36,36,12,train/00012_00049_00016.png
36,38,5,6,31,33,33,train/00033_00003_00009.png
27,28,5,5,22,23,36,train/05466.png
38,37,6,6,33,32,4,train/08411.png
36,35,6,6,31,30,31,train/00031_00005_00005.png
36,37,5,6,31,32,3,train/00003_00025_00012.png
44,44,6,6,39,39,10,train/07523.png
33,34,5,6,28,29,36,train/00036_00006_00005.png
56,50,5,5,51,45,25,train/09452.png
83,82,7,7,75,75,35,train/00035_00025_00026.png
93,82,8,7,85,75,26,train/00026_00015_00003.png
39,39,5,6,33,33,2,train/00002_00007_00009.png
105,105,10,10,96,96,12,train/00012_00038_00027.png
29,30,6,5,24,25,8,train/00008_00032_00000.png
169,165,15,14,155,151,12,train/00012_00019_00029.png
31,34,6,5,26,29,38,train/00038_00033_00010.png
99,100,8,9,91,92,12,train/00012_00039_00026.png
45,49,5,5,39,44,15,train/00015_00014_00021.png
65,48,6,5,59,43,13,train/00013_00032_00017.png
59,57,5,5,54,51,24,train/00024_00002_00011.png
28,28,6,5,23,22,38,train/00038_00027_00005.png
98,87,9,7,89,80,27,train/00027_00002_00025.png
52,52,6,5,47,47,38,train/00038_00005_00022.png
30,33,5,6,25,28,5,train/00005_00034_00008.png
38,39,5,6,33,34,12,train/00012_00062_00006.png
29,33,5,6,24,28,1,train/00001_00031_00007.png
127,106,11,9,116,97,12,train/00012_00010_00028.png
43,42,5,6,38,37,21,train/00021_00001_00014.png
30,31,5,5,25,26,2,train/00002_00002_00010.png
31,31,6,5,26,26,2,train/00002_00063_00006.png
81,73,8,6,73,67,18,train/08175.png
79,71,7,6,72,65,30,train/00030_00005_00025.png
30,31,5,6,25,25,34,train/00034_00001_00004.png
38,37,6,6,33,32,8,train/10033.png
54,54,5,5,49,49,20,train/00020_00009_00025.png
26,27,5,6,21,22,17,train/10903.png
29,30,5,6,24,25,10,train/00010_00062_00000.png
61,59,6,5,56,54,4,train/00004_00012_00023.png
44,45,5,6,39,40,4,train/00004_00023_00028.png
38,41,5,5,33,36,1,train/09327.png
100,104,9,10,92,95,25,train/00025_00046_00028.png
40,36,5,5,34,31,28,train/00028_00001_00006.png
36,36,6,6,31,31,38,train/00038_00032_00005.png
34,35,5,6,29,30,35,train/10251.png
59,60,5,5,54,54,1,train/05964.png
60,60,5,5,55,55,15,train/00015_00004_00025.png
56,55,6,5,51,50,2,train/00002_00004_00024.png
27,27,5,5,22,22,38,train/00038_00027_00002.png
73,74,6,7,66,67,12,train/00012_00006_00025.png
76,80,7,8,70,73,2,train/00002_00036_00028.png
33,32,6,5,28,27,7,train/00007_00036_00007.png
29,28,6,5,24,23,7,train/00007_00021_00000.png
74,74,6,7,68,68,35,train/00035_00021_00025.png
27,27,6,6,22,22,38,train/03723.png
57,59,5,6,52,54,14,train/02569.png
33,30,5,5,27,25,11,train/00011_00017_00008.png
40,40,5,5,35,35,12,train/00012_00040_00006.png
46,48,5,6,41,43,35,train/00035_00010_00009.png
63,66,5,6,57,60,35,train/10106.png
40,39,5,5,35,34,10,train/00010_00051_00008.png
75,69,6,7,69,63,23,train/00023_00014_00001.png
32,44,5,6,27,38,33,train/00033_00018_00011.png
81,84,7,7,74,76,12,train/00012_00050_00026.png
38,37,6,6,33,32,4,train/10268.png
47,47,6,5,42,42,35,train/00035_00004_00021.png
50,49,5,6,45,44,1,train/05965.png
29,29,6,6,24,24,2,train/00002_00050_00007.png
38,38,5,6,33,33,30,train/00030_00004_00000.png
61,52,5,5,56,47,13,train/01550.png
54,53,6,5,49,48,4,train/00004_00005_00011.png
31,31,6,6,26,26,20,train/00020_00004_00002.png
43,44,6,6,38,39,3,train/11938.png
115,121,10,11,105,111,3,train/01007.png
37,36,5,5,31,31,0,train/00000_00003_00012.png
31,30,6,5,25,24,7,train/00007_00029_00008.png
58,58,5,5,53,53,11,train/00011_00033_00018.png
143,144,13,13,131,132,3,train/00003_00041_00028.png
35,35,5,6,30,30,12,train/00012_00012_00006.png
29,27,5,5,24,22,17,train/00017_00012_00009.png
51,54,6,6,46,49,2,train/00002_00031_00027.png
52,48,6,5,47,43,31,train/00031_00010_00022.png
51,49,5,6,46,44,18,train/09579.png
43,43,6,5,38,38,1,train/00001_00012_00016.png
68,67,7,6,62,61,2,train/03703.png
147,134,13,12,135,123,21,train/00021_00005_00029.png
68,63,6,5,62,57,23,train/00023_00003_00014.png
52,47,6,5,47,42,13,train/00431.png
48,43,6,5,42,37,8,train/11806.png
28,28,6,6,22,23,5,train/00005_00060_00003.png
56,56,6,6,51,51,7,train/00007_00016_00018.png
35,35,6,6,30,30,7,train/00007_00010_00005.png
30,28,6,6,25,23,10,train/00010_00066_00006.png
42,44,6,5,37,39,24,train/00024_00008_00007.png
50,48,6,6,45,42,1,train/00001_00058_00016.png
32,39,5,5,27,33,34,train/00034_00010_00009.png
55,56,6,6,50,51,5,train/00005_00042_00022.png
68,59,7,6,62,54,13,train/00013_00065_00021.png
43,41,5,6,38,36,18,train/08926.png
57,59,5,5,52,54,40,train/06267.png
34,40,6,6,29,35,38,train/00019.png
62,62,6,6,56,57,2,train/00002_00001_00023.png
35,35,5,5,30,30,10,train/00010_00055_00011.png
55,55,6,6,50,50,1,train/00001_00041_00015.png
33,33,6,6,28,28,1,train/00001_00057_00007.png
64,61,6,5,59,56,27,train/00027_00000_00013.png
30,30,5,6,24,25,3,train/00003_00001_00003.png
29,29,5,5,23,24,10,train/00010_00064_00006.png
52,68,6,6,47,62,13,train/09346.png
50,51,6,5,44,45,12,train/04027.png
56,56,6,6,51,51,3,train/00003_00012_00024.png
42,42,5,5,37,37,12,train/00012_00060_00005.png
44,46,5,5,39,41,5,train/00005_00038_00023.png
72,74,7,7,66,68,1,train/00001_00027_00026.png
27,34,5,5,22,29,33,train/10731.png
71,110,6,10,64,100,38,train/00038_00052_00022.png
33,32,5,5,28,27,10,train/00010_00057_00003.png
35,35,6,6,30,30,5,train/00005_00042_00007.png
37,35,5,5,32,30,31,train/00031_00004_00005.png
48,49,5,6,43,44,12,train/00012_00013_00022.png
27,27,5,6,22,22,5,train/00005_00045_00001.png
52,51,6,6,46,46,9,train/00009_00037_00018.png
58,58,6,6,53,53,4,train/00004_00039_00021.png
39,41,5,6,34,36,2,train/05502.png
56,52,5,5,51,47,13,train/01342.png
27,27,6,6,21,22,2,train/00002_00071_00002.png
107,98,9,8,98,89,13,train/00013_00021_00028.png
98,91,9,8,90,83,24,train/00024_00003_00021.png
34,32,5,5,29,27,25,train/00025_00031_00003.png
50,47,6,6,45,42,5,train/05773.png
31,35,5,6,26,30,17,train/10240.png
45,44,5,5,40,39,5,train/00005_00018_00027.png
70,70,7,7,64,64,10,train/00010_00021_00023.png
52,47,6,5,47,42,23,train/00023_00009_00015.png
99,93,9,8,90,85,13,train/00013_00054_00016.png
36,35,5,6,31,30,12,train/07743.png
64,62,5,5,59,57,1,train/00001_00036_00025.png
46,42,5,5,41,37,17,train/00017_00021_00019.png
51,53,5,6,46,47,17,train/00017_00005_00024.png
39,36,6,6,34,30,2,train/00002_00030_00011.png
37,35,5,5,32,30,25,train/00025_00040_00007.png
47,48,5,5,42,43,5,train/00005_00057_00022.png
34,35,5,6,29,30,7,train/00007_00007_00003.png
99,100,8,8,91,91,1,train/00001_00026_00025.png
34,33,6,5,29,28,8,train/00008_00004_00011.png
58,59,5,6,53,54,1,train/00001_00067_00021.png
58,59,6,6,53,54,1,train/00001_00060_00022.png
36,37,5,5,30,31,2,train/04035.png
42,43,5,6,37,38,34,train/00034_00007_00017.png
30,26,6,6,25,21,12,train/00012_00004_00001.png
39,40,5,6,34,35,9,train/00009_00022_00013.png
58,61,5,5,53,56,41,train/00041_00003_00025.png
33,34,5,5,28,29,10,train/00010_00062_00010.png
30,29,6,6,25,24,17,train/00017_00012_00017.png
34,35,6,6,29,29,42,train/00042_00002_00013.png
34,35,5,6,29,30,39,train/00039_00006_00016.png
33,33,6,5,27,27,37,train/05420.png
79,75,7,6,72,69,1,train/03002.png
43,40,6,5,37,34,18,train/11177.png
45,49,5,6,40,44,25,train/08799.png
56,57,6,6,51,52,7,train/00007_00021_00025.png
60,60,5,5,55,55,4,train/00004_00038_00028.png
35,35,5,5,30,30,9,train/00009_00000_00006.png
56,50,6,5,51,45,30,train/00030_00004_00013.png
31,30,5,5,25,25,33,train/00033_00001_00008.png
37,38,5,5,32,33,17,train/00017_00016_00019.png
30,30,6,5,25,24,3,train/00003_00000_00008.png
30,31,6,6,25,26,6,train/00006_00001_00000.png
30,30,5,6,25,25,23,train/00023_00000_00008.png
47,48,5,5,42,43,9,train/00009_00028_00000.png
37,38,5,6,32,33,8,train/07019.png
33,31,6,6,27,26,4,train/00004_00064_00008.png
112,103,9,9,103,94,11,train/00011_00002_00016.png
37,39,5,6,32,34,36,train/00036_00007_00027.png
155,142,13,13,142,130,31,train/00031_00017_00028.png
34,35,6,5,29,29,3,train/00003_00016_00000.png
28,26,6,5,23,21,5,train/00005_00027_00003.png
36,36,5,5,31,31,9,train/08145.png
34,33,6,6,29,28,30,train/00030_00005_00004.png
35,38,6,6,30,32,15,train/00015_00017_00007.png
55,55,6,5,50,50,41,train/00041_00007_00024.png
42,43,6,6,37,38,10,train/00010_00011_00012.png
51,56,5,5,46,51,1,train/00001_00008_00017.png
45,42,6,5,40,37,10,train/00010_00037_00021.png
33,34,5,6,28,29,18,train/04353.png
39,39,5,6,34,34,20,train/00020_00002_00009.png
30,29,5,5,25,24,3,train/00003_00029_00006.png
176,170,16,15,161,155,14,train/06171.png
30,34,5,6,25,29,38,train/00038_00067_00003.png
41,41,6,5,36,36,16,train/00016_00005_00022.png
56,56,6,6,51,51,25,train/00025_00023_00013.png
54,55,5,6,49,50,36,train/00036_00008_00022.png
46,42,6,5,40,36,10,train/03754.png
63,58,5,5,58,53,11,train/00011_00003_00019.png
60,59,6,6,55,54,7,train/00007_00036_00025.png
69,69,7,7,63,63,9,train/00009_00032_00024.png
33,33,6,6,28,28,16,train/00016_00003_00000.png
45,44,5,5,40,39,35,train/00035_00029_00012.png
31,30,5,5,26,25,40,train/00040_00009_00009.png
37,37,5,5,32,32,10,train/00010_00047_00018.png
50,51,5,5,45,46,9,train/00009_00013_00018.png
32,32,6,5,27,26,31,train/00031_00013_00007.png
45,46,5,6,40,41,28,train/02839.png
69,74,7,7,63,67,35,train/05044.png
47,49,6,5,42,44,40,train/00040_00010_00015.png
58,58,6,5,53,53,17,train/00017_00027_00023.png
29,29,6,6,24,24,17,train/00017_00026_00005.png
41,43,5,5,36,38,17,train/00017_00015_00020.png
32,34,5,6,27,29,2,train/02371.png
36,37,5,6,31,32,38,train/00038_00024_00008.png
61,53,5,5,55,48,28,train/00028_00007_00006.png
29,28,6,5,24,23,38,train/00038_00004_00000.png
68,68,6,7,62,62,38,train/02185.png
41,40,6,5,36,35,1,train/00001_00043_00003.png
63,58,6,5,58,53,30,train/02360.png
61,58,5,5,55,53,2,train/00002_00010_00023.png
70,73,6,6,64,67,8,train/03312.png
40,40,5,5,35,35,8,train/00008_00042_00017.png
31,29,6,6,26,24,28,train/00028_00012_00000.png
44,45,6,6,39,40,12,train/00012_00057_00006.png
42,42,5,5,37,37,2,train/00002_00063_00028.png
53,62,6,5,48,57,12,train/00012_00032_00022.png
26,27,5,6,20,21,25,train/00025_00032_00001.png
55,52,6,6,50,47,25,train/00025_00012_00001.png
72,74,6,6,65,68,11,train/00011_00036_00020.png
31,35,5,6,25,29,4,train/00004_00016_00007.png
40,41,5,6,35,36,7,train/00007_00024_00018.png
29,30,6,5,24,25,5,train/00005_00033_00006.png
36,38,6,6,31,33,34,train/00034_00001_00017.png
31,31,6,6,26,26,4,train/00004_00063_00009.png
27,58,5,5,22,53,15,train/00015_00001_00004.png
27,28,5,6,22,23,4,train/06253.png
34,36,5,5,29,31,38,train/00038_00045_00016.png
41,41,5,5,36,36,14,train/00014_00002_00011.png
33,33,6,6,28,28,8,train/00008_00031_00011.png
62,63,6,5,57,58,16,train/00016_00012_00028.png
39,37,6,6,34,32,18,train/00018_00039_00001.png
35,36,5,6,30,31,5,train/01538.png
154,132,13,11,141,121,19,train/00019_00000_00029.png
37,32,6,6,32,26,10,train/00010_00061_00009.png
60,61,6,6,55,56,16,train/05074.png
29,30,5,6,23,24,14,train/00014_00017_00004.png
48,44,6,5,42,39,8,train/00008_00015_00021.png
71,108,7,10,65,99,38,train/00038_00052_00021.png
30,31,6,6,25,26,38,train/00038_00068_00004.png
74,71,7,6,68,65,7,train/00007_00018_00029.png
120,108,11,9,110,98,23,train/00023_00010_00027.png
84,84,8,8,77,76,9,train/00009_00044_00027.png
36,37,5,6,31,32,35,train/08324.png
44,46,6,6,39,41,2,train/09100.png
35,35,6,5,30,30,2,train/00002_00070_00013.png
63,64,5,6,58,59,1,train/07899.png
32,33,6,6,27,28,38,train/00038_00039_00009.png
63,57,5,6,57,52,28,train/00028_00006_00019.png
37,37,6,6,31,31,3,train/00003_00026_00015.png
107,103,9,9,97,94,2,train/00002_00029_00028.png
50,47,5,5,44,42,13,train/00013_00034_00028.png
37,35,6,5,32,29,18,train/00018_00025_00003.png
43,44,5,6,38,39,37,train/07877.png
33,32,6,5,28,27,13,train/00013_00018_00001.png
34,35,6,6,29,30,12,train/00012_00063_00009.png
51,47,6,6,46,42,25,train/00025_00000_00003.png
30,29,6,5,25,24,7,train/00007_00039_00002.png
41,43,6,6,36,38,42,train/11842.png
62,62,5,5,57,57,3,train/00003_00018_00023.png
83,83,8,8,76,76,10,train/00010_00051_00025.png
160,171,14,15,147,157,14,train/00014_00010_00028.png
32,31,6,5,27,26,12,train/00012_00041_00008.png
43,43,6,6,38,38,7,train/00007_00038_00018.png
103,103,9,9,94,94,12,train/00012_00026_00027.png
85,88,7,7,78,81,12,train/00012_00001_00028.png
33,32,5,5,28,26,10,train/00010_00002_00006.png
49,45,5,5,44,40,11,train/00011_00026_00000.png
77,75,6,7,70,69,23,train/00023_00001_00008.png
36,36,5,5,31,31,3,train/04998.png
37,36,6,5,32,31,31,train/00031_00021_00013.png
56,56,5,5,51,51,2,train/00002_00059_00015.png
50,45,6,5,45,40,11,train/00011_00023_00018.png
50,59,5,6,45,54,25,train/01352.png
48,43,6,5,43,38,13,train/00013_00007_00014.png
50,52,5,5,45,47,7,train/00007_00034_00025.png
40,37,6,6,35,32,29,train/00029_00001_00005.png
31,31,6,6,26,26,5,train/12283.png
43,41,6,6,38,36,10,train/00010_00002_00022.png
34,35,5,6,29,30,17,train/00017_00033_00023.png
47,47,5,5,42,42,1,train/06989.png
32,33,5,6,27,27,5,train/00005_00003_00013.png
31,30,5,6,26,25,31,train/00031_00010_00004.png
32,32,5,5,27,27,8,train/00008_00006_00007.png
36,36,5,5,31,31,8,train/00008_00000_00002.png
53,49,6,6,47,44,28,train/00028_00000_00027.png
34,36,5,5,29,31,4,train/09681.png
53,53,5,5,48,48,4,train/00004_00029_00021.png
34,33,6,5,29,28,16,train/00016_00005_00014.png
30,31,6,6,25,26,2,train/00002_00004_00002.png
